Total Area,Average Area,Std of Area,Average Diameter,Std of Diameter,Ratio of particles
52913.46239999999,16.122322486288844,49.166767090174226,4.676928702010969,4.198172415165643,0.2190200090408325
No.,Area,Diameter,Location
758,4.521599999999999,4.32,"[1767.5647558386408, 1575.2887473460721]"
759,62.89919999999999,10.559999999999999,"[1668.1224053724052, 1588.230006105006]"
760,1.1232,1.68,"[1198.0427350427349, 1571.3162393162393]"
761,19.2672,8.16,"[926.1210762331839, 1583.4559043348281]"
762,2.1024,2.6399999999999997,"[650.3013698630137, 1571.5342465753424]"
763,2.7935999999999996,2.4,"[76.29896907216495, 1571.4948453608247]"
764,19.3536,7.4399999999999995,"[870.1116071428571, 1581.1498015873015]"
765,0.7776,1.92,"[700.1358024691357, 1569.0493827160492]"
766,60.01919999999999,11.76,"[616.1593090211132, 1586.1620281509915]"
767,4.521599999999999,4.8,"[2018.9915074309977, 1576.3694267515923]"
768,2.9375999999999998,2.6399999999999997,"[1222.9967320261437, 1568.6013071895422]"
769,3.5711999999999997,4.08,"[475.16666666666663, 1575.6155913978494]"
770,4.1184,3.12,"[1311.7948717948718, 1570.3053613053612]"
771,3.6576,3.84,"[584.498687664042, 1568.4881889763778]"
772,1.44,2.6399999999999997,"[1352.52, 1564.533333333333]"
773,0.5184,1.44,"[1993.0185185185182, 1561.2222222222222]"
774,0.7776,2.4,"[1184.6913580246912, 1563.3703703703704]"
775,0.5471999999999999,1.44,"[930.6666666666665, 1560.6666666666665]"
776,7.027199999999999,4.08,"[908.707650273224, 1566.6092896174862]"
777,26.409599999999998,6.72,"[1516.0065430752454, 1568.7299163940384]"
778,9.734399999999999,5.04,"[797.1222879684418, 1565.215976331361]"
779,0.6623999999999999,2.16,"[500.31884057971007, 1562.3623188405795]"
780,38.879999999999995,11.76,"[1566.1795061728392, 1573.431111111111]"
781,1.1232,1.92,"[1495.3589743589744, 1556.2820512820513]"
782,80.78399999999999,11.28,"[255.65121806298276, 1578.9727866904336]"
783,5.327999999999999,3.5999999999999996,"[171.70810810810812, 1561.3297297297297]"
784,1.3823999999999999,2.6399999999999997,"[1969.9166666666667, 1557.1944444444443]"
785,4.780799999999999,3.36,"[1606.5803212851404, 1558.941767068273]"
786,7.804799999999998,5.04,"[727.7146371463714, 1560.3837638376383]"
787,5.8176,3.5999999999999996,"[531.7590759075907, 1559.6105610561056]"
788,2.6784,2.6399999999999997,"[923.1792114695339, 1554.1397849462367]"
789,4.0896,3.36,"[885.1971830985915, 1556.2042253521126]"
790,20.9376,7.92,"[687.4938101788171, 1565.864282439248]"
791,2.5919999999999996,2.88,"[669.7666666666667, 1554.7185185185185]"
792,8.4096,4.8,"[486.0239726027397, 1560.1015981735159]"
793,0.9792,2.16,"[1536.0882352941176, 1553.2450980392155]"
794,3.6287999999999996,3.12,"[1198.8518518518517, 1552.7142857142858]"
795,1.6703999999999999,2.4,"[868.9022988505747, 1551.6724137931035]"
796,6.854399999999999,4.32,"[599.7156862745097, 1555.2633053221286]"
797,1.9584,2.6399999999999997,"[451.3235294117647, 1553.5196078431372]"
798,1.152,2.16,"[2036.8916666666664, 1549.725]"
799,0.7776,1.68,"[1393.753086419753, 1549.0]"
800,25.228799999999996,6.24,"[1327.4737442922374, 1558.2545662100456]"
801,11.8944,4.8,"[948.0661824051654, 1555.691686844229]"
802,0.7776,1.44,"[494.82716049382714, 1549.3086419753085]"
803,24.7392,7.68,"[1427.732246798603, 1557.0535506402794]"
804,5.4719999999999995,3.12,"[1164.2052631578947, 1551.5473684210526]"
805,4.6944,3.12,"[1300.073619631902, 1549.5541922290388]"
806,2.5919999999999996,2.88,"[987.3629629629629, 1547.7444444444445]"
807,5.385599999999999,3.5999999999999996,"[61.39750445632798, 1549.0160427807486]"
808,28.569599999999998,9.84,"[23.52184139784946, 1559.3111559139784]"
809,11.807999999999998,4.8,"[2020.5560975609756, 1552.1837398373982]"
810,1.008,1.92,"[702.5523809523809, 1545.2380952380952]"
811,11.2896,5.04,"[1991.5221088435374, 1548.5544217687072]"
812,87.43679999999999,12.959999999999999,"[204.0154808959157, 1574.1388888888887]"
813,1.7855999999999999,2.4,"[579.7688172043011, 1541.8655913978494]"
814,0.7776,3.12,"[836.4074074074074, 1539.5679012345677]"
815,13.852799999999998,5.04,"[683.3049203049202, 1544.050589050589]"
816,3.2255999999999996,4.08,"[535.2797619047618, 1537.627976190476]"
817,9.1872,4.8,"[1415.4973876698014, 1539.937304075235]"
818,0.8351999999999999,1.92,"[1329.2758620689656, 1536.471264367816]"
819,0.9503999999999999,2.16,"[1290.2525252525252, 1536.9292929292928]"
820,4.175999999999999,3.36,"[183.59770114942526, 1539.2551724137932]"
821,6.508799999999999,4.32,"[1615.8790560471975, 1539.0]"
822,2.3615999999999997,2.88,"[1473.0121951219512, 1535.0243902439024]"
823,7.7472,4.08,"[1249.3965303593554, 1537.889714993804]"
824,2.16,2.16,"[1201.44, 1533.04]"
825,0.6335999999999999,2.4,"[666.8636363636364, 1533.6969696969695]"
826,1.0655999999999999,2.16,"[697.1171171171171, 1531.054054054054]"
827,2.5056,3.12,"[598.735632183908, 1531.8275862068965]"
828,1.9007999999999998,2.88,"[1978.2373737373737, 1530.479797979798]"
829,10.4832,4.32,"[1769.477106227106, 1535.1996336996335]"
830,23.183999999999997,7.68,"[1043.0778467908901, 1539.1556935817805]"
831,0.6911999999999999,1.68,"[1409.1527777777776, 1527.2083333333333]"
832,3.3407999999999998,2.88,"[1307.876436781609, 1530.0028735632181]"
833,3.9455999999999993,3.12,"[519.7323600973235, 1531.4282238442822]"
834,5.0687999999999995,3.36,"[1802.2064393939393, 1526.9602272727273]"
835,1.9584,2.88,"[190.37745098039215, 1526.1029411764705]"
836,1.8719999999999999,2.4,"[1996.651282051282, 1524.2769230769231]"
837,0.5471999999999999,1.68,"[1313.7543859649122, 1521.3859649122805]"
838,3.312,3.36,"[660.8927536231884, 1524.2579710144926]"
839,13.1328,6.24,"[819.7953216374268, 1532.858918128655]"
840,1.9295999999999998,2.4,"[1955.9701492537313, 1521.865671641791]"
841,5.1552,3.36,"[1420.659217877095, 1522.6499068901303]"
842,0.9792,2.4,"[94.5, 1520.5588235294117]"
843,6.3648,4.32,"[1083.4841628959275, 1526.8220211161386]"
844,13.449599999999998,6.4799999999999995,"[886.9500356887936, 1524.6059957173447]"
845,7.603199999999999,4.08,"[1645.8952020202019, 1521.9621212121212]"
846,1.0943999999999998,1.68,"[1091.9122807017543, 1516.1842105263158]"
847,1.2096,2.16,"[1401.1587301587301, 1513.4365079365077]"
848,2.7359999999999998,3.12,"[1294.1649122807016, 1515.9228070175438]"
849,73.4688,12.959999999999999,"[753.9047432379459, 1533.3524108192867]"
850,0.72,1.92,"[1112.6666666666665, 1512.1466666666665]"
851,3.1104,3.36,"[708.432098765432, 1516.9506172839506]"
852,287.02079999999995,24.96,"[1707.430798046692, 1549.171616830557]"
853,0.9503999999999999,2.16,"[1957.262626262626, 1510.121212121212]"
854,10.08,4.32,"[1817.887619047619, 1514.52]"
855,3.9168,2.88,"[644.5245098039215, 1511.377450980392]"
856,0.8927999999999999,2.16,"[1560.3655913978494, 1507.6666666666665]"
857,63.446400000000004,14.399999999999999,"[497.90225450143737, 1524.4713269783626]"
858,41.2128,14.639999999999999,"[1376.464244118332, 1534.6675984160258]"
859,3.2543999999999995,2.88,"[1198.2212389380531, 1509.212389380531]"
860,1.7279999999999998,2.4,"[2045.75, 1507.6277777777775]"
861,2.88,2.88,"[1061.0366666666666, 1506.5066666666667]"
862,0.6335999999999999,1.2,"[194.45454545454547, 1502.8030303030303]"
863,14.054399999999998,6.0,"[1987.3183060109288, 1512.8340163934427]"
864,1.6992,2.16,"[518.3559322033898, 1502.5988700564972]"
865,4.175999999999999,3.12,"[181.48275862068965, 1504.4114942528736]"
866,44.52479999999999,10.08,"[255.10500215610176, 1515.6369124622681]"
867,2.2176,2.16,"[1541.4112554112553, 1499.5454545454545]"
868,0.5184,2.16,"[1530.4444444444443, 1505.574074074074]"
869,19.439999999999998,6.24,"[1935.6483950617283, 1507.282962962963]"
870,31.104,9.6,"[915.8413580246913, 1513.4814814814815]"
871,5.4719999999999995,4.32,"[724.8070175438595, 1502.5403508771929]"
872,29.375999999999998,6.72,"[602.1114379084967, 1506.3483660130719]"
873,1.9871999999999999,2.4,"[864.1497584541062, 1497.1545893719806]"
874,1.2671999999999999,2.88,"[1729.742424242424, 1495.6363636363637]"
875,5.183999999999999,3.36,"[1584.1259259259257, 1496.1296296296296]"
876,2.448,2.4,"[1438.070588235294, 1493.6196078431371]"
877,4.2048,3.12,"[666.5182648401826, 1490.525114155251]"
878,5.529599999999999,4.08,"[489.40451388888886, 1492.8038194444443]"
879,0.5471999999999999,2.6399999999999997,"[382.14035087719293, 1490.3684210526317]"
880,7.055999999999999,3.5999999999999996,"[199.62448979591838, 1492.1510204081633]"
881,14.111999999999998,6.72,"[1417.2360544217686, 1495.4414965986393]"
882,2.4192,3.36,"[1074.9325396825395, 1491.623015873016]"
883,0.576,1.92,"[31.78333333333333, 1487.1333333333332]"
884,84.00959999999999,15.12,"[320.2924237230031, 1504.295966175294]"
885,0.576,1.2,"[210.7333333333333, 1483.85]"
886,3.6864,5.279999999999999,"[3.5651041666666665, 1497.4375]"
887,4.608,3.5999999999999996,"[1568.8604166666667, 1484.9520833333331]"
888,0.6911999999999999,2.4,"[844.611111111111, 1485.0833333333333]"
889,6.307199999999999,3.84,"[1679.4885844748858, 1486.800608828006]"
890,0.6911999999999999,1.68,"[1913.0833333333333, 1479.9027777777776]"
891,13.305599999999998,5.04,"[1109.32683982684, 1485.4329004329004]"
892,19.872,9.84,"[816.3806763285023, 1495.4130434782608]"
893,0.5184,2.16,"[674.2962962962962, 1481.0925925925924]"
894,5.299199999999999,3.84,"[1311.8315217391305, 1482.6195652173913]"
895,641.6927999999999,32.64,"[382.51993477252665, 1554.7136723366693]"
896,32.227199999999996,8.16,"[1828.3568662496275, 1488.654453380995]"
897,0.7488,2.4,"[1800.6666666666665, 1477.2307692307693]"
898,0.8639999999999999,2.4,"[1719.3333333333333, 1473.7333333333333]"
899,0.6335999999999999,1.68,"[1381.8181818181818, 1473.4545454545455]"
900,35.2512,8.64,"[1147.453431372549, 1488.2140522875818]"
901,20.908799999999996,7.68,"[458.02112029384756, 1485.400367309458]"
902,2.2752,3.5999999999999996,"[1071.5696202531647, 1475.1729957805906]"
903,5.76,3.5999999999999996,"[904.4816666666666, 1477.1133333333332]"
904,8.0064,6.0,"[425.5335731414868, 1479.1822541966426]"
905,5.4144,3.5999999999999996,"[1693.5, 1477.1117021276596]"
906,1.6127999999999998,2.88,"[836.8095238095237, 1474.7857142857142]"
907,22.7232,6.24,"[993.7579214195184, 1479.4964089564849]"
908,1.0943999999999998,2.16,"[1827.2368421052631, 1468.4122807017543]"
909,32.227199999999996,8.4,"[605.6067917783736, 1477.8620792374143]"
910,1.0368,1.92,"[1554.8703703703702, 1468.037037037037]"
911,2.2464,2.16,"[926.8034188034187, 1467.3846153846155]"
912,0.6623999999999999,1.44,"[475.7246376811594, 1467.5942028985505]"
913,2.7359999999999998,2.88,"[1350.0105263157895, 1467.4526315789474]"
914,106.01279999999998,17.04,"[1022.7485284795797, 1496.7194602915874]"
915,0.6623999999999999,2.16,"[487.04347826086956, 1466.7826086956522]"
916,1.0943999999999998,2.16,"[1072.1929824561403, 1463.4912280701753]"
917,23.9328,7.199999999999999,"[271.49659045326916, 1475.8592057761732]"
918,2.9088,3.5999999999999996,"[421.09240924092404, 1465.2343234323432]"
919,3.5711999999999997,2.6399999999999997,"[1106.4005376344085, 1460.6774193548388]"
920,15.724799999999998,6.4799999999999995,"[37.52075702075702, 1468.0958485958486]"
921,1.008,2.6399999999999997,"[1909.7047619047617, 1460.6190476190475]"
922,1.6703999999999999,2.4,"[495.4540229885057, 1459.7011494252872]"
923,0.8351999999999999,1.92,"[1630.7241379310344, 1458.3793103448277]"
924,0.6623999999999999,2.88,"[940.8985507246376, 1461.9710144927535]"
925,49.391999999999996,10.32,"[1760.180563654033, 1474.656365403304]"
926,77.55839999999999,16.08,"[1480.5682633989354, 1483.1151132565913]"
927,0.72,1.92,"[1434.3866666666665, 1457.6133333333332]"
928,10.051199999999998,4.8,"[675.8424068767908, 1462.163323782235]"
929,15.753599999999999,5.279999999999999,"[8.01950030469226, 1466.371724558196]"
930,1.4976,2.4,"[1805.4102564102564, 1458.0064102564102]"
931,2.304,2.6399999999999997,"[1719.5041666666664, 1455.3708333333332]"
932,1.44,2.4,"[645.4333333333333, 1454.833333333333]"
933,2.5631999999999997,3.84,"[921.7565543071161, 1456.1535580524344]"
934,12.4704,6.72,"[391.9237875288684, 1462.1647421093146]"
935,1.0655999999999999,2.16,"[273.4234234234234, 1452.6576576576576]"
936,1.008,2.4,"[1906.8190476190473, 1452.2]"
937,6.048,3.84,"[1700.7253968253967, 1456.5603174603173]"
938,15.062399999999998,6.96,"[304.12109623964307, 1460.6851497769278]"
939,3.024,2.6399999999999997,"[284.73015873015873, 1453.7079365079362]"
940,13.967999999999998,7.92,"[1661.0082474226804, 1460.457731958763]"
941,151.1712,17.04,"[555.5487394424334, 1499.325268305074]"
942,1.2959999999999998,2.6399999999999997,"[1732.77037037037, 1450.3703703703702]"
943,0.6048,2.88,"[1450.7301587301586, 1452.7460317460316]"
944,51.263999999999996,11.52,"[240.83239700374529, 1462.0005617977529]"
945,0.6335999999999999,1.68,"[599.6060606060605, 1445.3787878787878]"
946,5.0112,3.36,"[475.98275862068965, 1451.2164750957854]"
947,0.576,1.2,"[2038.9, 1444.2]"
948,26.496,10.32,"[774.8952898550724, 1456.1833333333332]"
949,2.3903999999999996,2.88,"[75.06024096385542, 1446.132530120482]"
950,1.3823999999999999,2.16,"[1541.284722222222, 1442.5069444444443]"
951,0.6048,1.44,"[1796.6666666666667, 1439.3333333333333]"
952,33.6096,7.68,"[1400.1673807483576, 1455.7495001428163]"
953,4.175999999999999,5.76,"[662.3264367816091, 1447.8321839080459]"
954,0.6623999999999999,2.4,"[767.8840579710144, 1438.6666666666665]"
955,92.99519999999998,15.12,"[1515.149168989367, 1465.032621038505]"
956,4.0607999999999995,3.84,"[1524.4609929078015, 1436.787234042553]"
957,47.3472,10.559999999999999,"[451.58961881589613, 1449.8886861313867]"
958,837.5903999999999,47.519999999999996,"[1887.771894233745, 1556.8412589256036]"
959,11.232,6.24,"[913.2965811965811, 1445.2059829059826]"
960,4.3488,4.08,"[785.4481236203089, 1436.4613686534215]"
961,3.7727999999999997,2.88,"[603.8346055979644, 1435.470737913486]"
962,1.6703999999999999,3.12,"[1901.6206896551723, 1433.3275862068965]"
963,19.1808,6.0,"[694.4074074074074, 1442.083083083083]"
964,4.2912,3.36,"[1606.751677852349, 1433.0939597315437]"
965,0.5184,1.44,"[764.6296296296296, 1430.5]"
966,0.9792,2.4,"[2032.7156862745096, 1429.9705882352941]"
967,17.1072,6.0,"[493.3675645342312, 1437.3462401795734]"
968,8.611199999999998,4.08,"[1919.8305462653286, 1431.998885172798]"
969,7.027199999999999,5.279999999999999,"[1633.0915300546446, 1436.799180327869]"
970,11.548799999999998,4.56,"[1367.142144638404, 1432.8229426433916]"
971,2.6208,2.88,"[1798.3223443223442, 1428.6739926739926]"
972,3.312,3.36,"[1540.831884057971, 1428.4724637681159]"
973,0.9216,2.4,"[775.25, 1426.84375]"
974,1.1232,1.92,"[1582.0598290598289, 1426.3675213675212]"
975,0.8351999999999999,1.68,"[427.9655172413793, 1425.2528735632181]"
976,6.307199999999999,3.5999999999999996,"[1886.9360730593608, 1426.8584474885845]"
977,8.495999999999999,5.279999999999999,"[1302.4350282485875, 1428.7389830508475]"
978,2.5919999999999996,3.84,"[1180.8222222222223, 1424.825925925926]"
979,3.888,3.5999999999999996,"[1509.3012345679012, 1422.479012345679]"
980,26.3808,9.36,"[188.1182678311499, 1429.6248180494904]"
981,3.8015999999999996,3.12,"[630.2828282828283, 1421.4621212121212]"
982,0.7488,1.92,"[545.8846153846154, 1418.282051282051]"
983,1.152,1.92,"[1240.7166666666667, 1418.05]"
984,9.1296,6.0,"[593.1314405888538, 1425.8170347003154]"
985,3.8015999999999996,3.36,"[1566.4747474747473, 1423.0530303030303]"
986,23.5872,6.72,"[967.9446479446478, 1430.0272690272689]"
987,0.6623999999999999,1.68,"[162.65217391304347, 1417.536231884058]"
988,2.0448,2.6399999999999997,"[1203.4084507042253, 1417.3239436619717]"
989,2.5343999999999998,2.88,"[454.75757575757575, 1419.5113636363637]"
990,1.9007999999999998,2.88,"[1408.671717171717, 1417.2525252525252]"
991,19.468799999999998,7.199999999999999,"[1018.0803747534516, 1425.188856015779]"
992,2.4192,2.88,"[495.51587301587296, 1416.5357142857142]"
993,3.1391999999999998,3.5999999999999996,"[319.1957186544342, 1419.8593272171254]"
994,413.68319999999994,31.919999999999998,"[1239.6482641789657, 1461.9132089482966]"
995,1.4687999999999999,2.16,"[1535.4640522875816, 1413.7908496732025]"
996,16.6752,5.52,"[1129.8612550374207, 1418.3195164075994]"
997,0.6335999999999999,1.68,"[382.030303030303, 1411.9545454545455]"
998,7.5168,4.08,"[229.9565772669221, 1415.713920817369]"
999,8.0064,5.04,"[563.8093525179856, 1414.388489208633]"
1000,2.7647999999999997,2.6399999999999997,"[23.902777777777775, 1410.5451388888887]"
1001,0.9503999999999999,1.68,"[1015.1010101010099, 1408.7878787878788]"
1002,0.8639999999999999,1.68,"[625.7333333333333, 1407.8666666666666]"
1003,0.6335999999999999,1.68,"[241.13636363636363, 1407.6969696969697]"
1004,1.3823999999999999,2.4,"[94.70833333333333, 1409.784722222222]"
1005,4.8384,3.12,"[989.2738095238095, 1410.0595238095239]"
1006,1.3536,2.88,"[37.184397163120565, 1408.418439716312]"
1007,11.0304,5.76,"[1968.5918189730198, 1416.1444734551783]"
1008,48.873599999999996,10.799999999999999,"[1070.3205657041838, 1421.1072480848557]"
1009,5.0112,3.36,"[1246.2720306513409, 1408.1819923371647]"
1010,20.592,6.0,"[1647.5631701631698, 1412.8172494172493]"
1011,1.3536,1.92,"[1166.468085106383, 1404.6879432624112]"
1012,0.6048,1.68,"[460.5873015873015, 1403.968253968254]"
1013,46.08,11.04,"[2005.6479166666666, 1416.52625]"
1014,1.6703999999999999,2.4,"[1943.0919540229884, 1401.7816091954023]"
1015,0.576,1.92,"[1747.0666666666664, 1402.95]"
1016,1.008,1.68,"[1591.895238095238, 1401.447619047619]"
1017,1.1807999999999998,1.92,"[1054.3252032520325, 1402.3089430894308]"
1018,10.943999999999999,6.24,"[477.3578947368421, 1411.0201754385964]"
1019,2.6784,3.5999999999999996,"[2.9928315412186377, 1407.5448028673834]"
1020,10.5408,4.8,"[1349.931693989071, 1404.9781420765028]"
1021,24.796799999999998,8.879999999999999,"[1433.202477739063, 1416.0166473093302]"
1022,0.8639999999999999,2.4,"[1023.2777777777777, 1399.0222222222221]"
1023,6.048,3.84,"[398.5412698412698, 1400.5238095238096]"
1024,1.5263999999999998,2.16,"[188.93710691823898, 1398.3522012578615]"
1025,2.1311999999999998,2.4,"[24.036036036036034, 1398.4324324324325]"
1026,1.44,2.6399999999999997,"[1560.28, 1401.3866666666665]"
1027,13.075199999999999,4.8,"[544.3193832599119, 1403.420704845815]"
1028,2.7072,3.84,"[435.01773049645385, 1404.9432624113474]"
1029,1.9871999999999999,2.6399999999999997,"[211.38647342995168, 1399.280193236715]"
1030,1.5839999999999999,1.92,"[1294.418181818182, 1396.9878787878788]"
1031,542.5631999999999,36.0,"[129.2609834209176, 1481.7079462816498]"
1032,0.6048,1.44,"[39.22222222222222, 1391.6349206349205]"
1033,119.4048,18.96,"[350.9708956423862, 1431.080881170606]"
1034,14.169599999999999,6.24,"[263.8631436314363, 1400.3462059620595]"
1035,5.2128,3.84,"[1890.3609576427255, 1391.6998158379374]"
1036,3.5423999999999998,3.12,"[1709.8699186991869, 1392.4742547425474]"
1037,2.1024,2.16,"[1237.7808219178082, 1389.538812785388]"
1038,1.3536,2.88,"[1060.2836879432623, 1391.822695035461]"
1039,0.9503999999999999,2.88,"[482.79797979797974, 1394.9494949494947]"
1040,1.2384,3.12,"[360.1162790697674, 1391.3488372093022]"
1041,0.576,0.96,"[2011.1, 1386.7166666666667]"
1042,2.2176,2.6399999999999997,"[1129.3679653679653, 1390.073593073593]"
1043,0.6911999999999999,2.88,"[864.8194444444443, 1390.722222222222]"
1044,1.4687999999999999,2.6399999999999997,"[1907.9346405228757, 1388.4705882352941]"
1045,0.5184,1.68,"[1719.7962962962963, 1386.6296296296296]"
1046,6.4799999999999995,6.4799999999999995,"[1674.3437037037036, 1393.7362962962961]"
1047,5.0687999999999995,3.5999999999999996,"[1447.657196969697, 1389.4810606060605]"
1048,3.9168,3.36,"[854.2426470588235, 1393.3725490196077]"
1049,4.0896,3.5999999999999996,"[416.7323943661972, 1392.1713615023473]"
1050,13.392,5.04,"[2029.037275985663, 1392.263799283154]"
1051,1.9584,2.16,"[394.77450980392155, 1386.1715686274508]"
1052,5.385599999999999,3.36,"[226.55614973262033, 1387.9483065953652]"
1053,0.6911999999999999,1.44,"[1930.2777777777776, 1383.8333333333333]"
1054,0.8927999999999999,2.16,"[1119.8494623655913, 1384.8279569892472]"
1055,85.56479999999999,14.639999999999999,"[65.57489060922248, 1414.761696398519]"
1056,1.5552,2.16,"[259.462962962963, 1382.753086419753]"
1057,1.8432,2.16,"[1828.515625, 1382.53125]"
1058,125.53919999999998,16.8,"[925.6789783589508, 1401.460579643649]"
1059,9.6192,5.76,"[171.01097804391216, 1389.5958083832336]"
1060,0.576,3.12,"[1097.15, 1383.35]"
1061,1.6127999999999998,2.88,"[703.095238095238, 1383.4642857142858]"
1062,1.6127999999999998,1.92,"[216.53571428571428, 1379.8630952380952]"
1063,0.72,2.4,"[1262.4533333333334, 1378.4133333333332]"
1064,0.9216,2.4,"[1029.2604166666665, 1381.53125]"
1065,4.4064,3.5999999999999996,"[1805.8562091503268, 1380.9063180827886]"
1066,19.5264,6.0,"[1510.4803343166175, 1385.0958702064897]"
1067,2.2464,2.4,"[244.02991452991452, 1377.8803418803418]"
1068,3.0816,3.12,"[863.5109034267912, 1377.9470404984422]"
1069,0.576,1.2,"[1018.4666666666666, 1374.65]"
1070,0.8639999999999999,2.16,"[880.6444444444444, 1375.8]"
1071,16.703999999999997,5.76,"[1346.4172413793103, 1381.2678160919538]"
1072,18.9504,8.64,"[301.00962512664637, 1388.4473150962513]"
1073,0.72,1.68,"[856.0266666666665, 1370.8]"
1074,6.4799999999999995,4.32,"[1982.4918518518516, 1375.7911111111111]"
1075,0.72,1.68,"[1850.3733333333332, 1370.9733333333331]"
1076,0.576,1.92,"[1113.5, 1371.3166666666666]"
1077,0.6911999999999999,1.44,"[886.8472222222222, 1368.5833333333333]"
1078,15.811199999999998,5.279999999999999,"[369.10443230115357, 1377.5871281117181]"
1079,11.2896,5.279999999999999,"[1565.1794217687072, 1377.0416666666665]"
1080,12.009599999999999,5.279999999999999,"[1885.908073541167, 1373.868904876099]"
1081,3.5423999999999998,2.88,"[938.9078590785907, 1373.0758807588074]"
1082,1.5263999999999998,3.36,"[1732.5849056603774, 1369.4905660377358]"
1083,7.3152,4.56,"[1009.4278215223097, 1372.1010498687663]"
1084,12.4416,7.199999999999999,"[989.4722222222222, 1377.841049382716]"
1085,8.2368,6.0,"[695.044289044289, 1371.3379953379952]"
1086,4.4639999999999995,3.12,"[273.36129032258066, 1369.1247311827956]"
1087,4.0896,3.84,"[1371.7230046948357, 1369.969483568075]"
1088,22.8384,6.72,"[1228.6586801176963, 1373.956704497688]"
1089,5.4432,3.5999999999999996,"[328.5238095238095, 1367.5925925925926]"
1090,12.4704,7.92,"[1397.2016936104694, 1374.9361046959198]"
1091,5.2416,4.32,"[750.1098901098901, 1368.4029304029302]"
1092,1.6416,2.16,"[468.40935672514615, 1363.6023391812864]"
1093,2.016,2.6399999999999997,"[224.63333333333333, 1366.0523809523809]"
1094,4.377599999999999,3.36,"[1829.9868421052631, 1364.5219298245613]"
1095,21.743999999999996,6.96,"[1141.7951434878587, 1373.0971302428254]"
1096,6.2208,5.04,"[308.2145061728395, 1367.5046296296296]"
1097,6.4799999999999995,4.32,"[1867.8177777777778, 1364.745185185185]"
1098,15.4944,6.72,"[901.5520446096655, 1369.2949194547707]"
1099,1.6703999999999999,2.4,"[264.0287356321839, 1360.522988505747]"
1100,21.455999999999996,5.76,"[1708.131991051454, 1366.608501118568]"
1101,8.9568,4.32,"[976.4426580921756, 1367.124330117899]"
1102,0.5184,2.16,"[445.0740740740741, 1360.4444444444443]"
1103,7.1712,3.5999999999999996,"[1659.0348058902275, 1360.7121820615796]"
1104,392.544,25.2,"[788.4867693812668, 1394.4270726338957]"
1105,0.8639999999999999,1.92,"[1532.7, 1357.1666666666667]"
1106,1.6703999999999999,2.4,"[1523.5977011494251, 1358.1839080459768]"
1107,0.5184,1.92,"[1379.9814814814813, 1354.7777777777778]"
1108,0.6335999999999999,1.44,"[137.71212121212122, 1354.1969696969697]"
1109,5.9904,3.5999999999999996,"[122.60096153846153, 1359.2692307692307]"
1110,5.731199999999999,4.32,"[887.6633165829146, 1357.0753768844222]"
1111,26.611199999999997,6.96,"[1961.1713564213564, 1362.3495670995671]"
1112,81.36,14.639999999999999,"[449.5084365781711, 1378.911622418879]"
1113,5.6448,4.32,"[1735.7074829931971, 1354.297619047619]"
1114,3.4271999999999996,3.36,"[1218.8263305322128, 1353.6526610644257]"
1115,28.4544,8.64,"[1045.8829284750336, 1362.1018893387313]"
1116,12.1824,4.56,"[1812.0031520882583, 1355.3490937746255]"
1117,5.9904,3.36,"[744.1714743589744, 1354.3878205128203]"
1118,1.8719999999999999,2.6399999999999997,"[1501.5128205128203, 1351.7128205128204]"
1119,8.524799999999999,4.32,"[1077.09009009009, 1353.1092342342342]"
1120,1.8719999999999999,2.16,"[74.1128205128205, 1347.7897435897435]"
1121,1.9584,2.16,"[1978.2009803921567, 1346.7745098039213]"
1122,78.39359999999999,11.28,"[1463.0989468528041, 1365.156747489591]"
1123,1.8719999999999999,2.88,"[335.4974358974359, 1346.3538461538462]"
1124,14.860799999999998,5.279999999999999,"[1560.2797157622738, 1351.2577519379845]"
1125,1.9871999999999999,2.16,"[103.09661835748791, 1345.8647342995168]"
1126,5.299199999999999,3.84,"[1585.1884057971013, 1348.121376811594]"
1127,10.771199999999999,4.56,"[544.8351158645276, 1351.362745098039]"
1128,0.8063999999999999,2.4,"[21.285714285714285, 1346.7976190476188]"
1129,4.2336,4.08,"[778.5351473922901, 1346.7709750566892]"
1130,27.9936,7.4399999999999995,"[1326.7513717421125, 1352.321673525377]"
1131,11.6928,6.96,"[1188.9170771756978, 1347.8620689655172]"
1132,1.152,2.88,"[1008.0333333333332, 1343.4916666666666]"
1133,11.548799999999998,5.04,"[1924.2809642560264, 1347.0066500415626]"
1134,0.6335999999999999,1.44,"[536.3636363636364, 1340.2878787878788]"
1135,1.2384,2.4,"[460.64341085271315, 1341.550387596899]"
1136,21.571199999999997,10.559999999999999,"[12.5549621717846, 1371.330663106364]"
1137,8.351999999999999,3.84,"[1273.7436781609194, 1343.193103448276]"
1138,14.169599999999999,7.199999999999999,"[241.30352303523034, 1345.5643631436315]"
1139,1.0368,2.6399999999999997,"[1777.898148148148, 1340.1851851851852]"
1140,0.5471999999999999,1.44,"[773.719298245614, 1335.701754385965]"
1141,2.6208,3.36,"[760.2344322344322, 1337.07326007326]"
1142,1.2959999999999998,2.6399999999999997,"[1441.296296296296, 1338.2296296296295]"
1143,0.8927999999999999,2.16,"[1513.7849462365589, 1334.1720430107525]"
1144,1.6127999999999998,2.4,"[14.916666666666666, 1334.815476190476]"
